slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori
2395000,5405.0,81.0,3.0,2026-02-12,0.0,29568.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-3rum-orebro-orebro-kommun-fredsgatan-8-1623507672378447099,lagenheter,"Såld 12 feb. 2026 Fredsgatan 8 Lägenhet Örebro, Örebro kommun 81 m² 3 rum 5 405 kr/mån Hiss Slutpris 2 395 000 kr ±0 % 29 568 kr/m² Svensk Fastighetsförmedling Örebro",2026,2,1,Örebro,27.0,66.7,2.71,vinter,0,0,stor (80-100)
3500000,1810.0,98.0,4.0,2026-02-12,-3.0,35714.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-4rum-sorbyangen-orebro-kommun-peppargatan-22-2683283211169755402,lagenheter,"Maps Data: Google © 2026 Såld 12 feb. 2026 Peppargatan 22 Lägenhet Sörbyängen, Örebro kommun 98 m² 4 rum 1 810 kr/mån Balkong Hiss Slutpris 3 500 000 kr -3 % 35 714 kr/m² Nordå Fastighetsmäklare",2026,2,1,Sörbyängen,24.5,18.5,0.62,vinter,0,1,stor (80-100)
450000,8178.0,114.0,4.0,2026-02-11,-31.0,3947.0,B Lägenhet Vivalla,https://www.hemnet.se/salda/lagenhet-4rum-vivalla-orebro-kommun-poesigatan-21b-2860195952730723322,lagenheter,"Såld 11 feb. 2026 Poesigatan 21B Lägenhet Vivalla, Örebro kommun 114 m² 4 rum 8 178 kr/mån Balkong Hiss Slutpris 450 000 kr -31 % 3 947 kr/m² Wallenstedt Fastighetsmäkleri",2026,2,1,Lägenhet Vivalla,28.5,71.7,21.81,vinter,0,1,xl (100-150)
2795000,6450.0,106.5,4.0,2026-02-11,0.0,26244.0,Lägenhet Adolfsberg,https://www.hemnet.se/salda/lagenhet-4rum-adolfsberg-orebro-kommun-lektorpsvagen-49-4016099210135938563,lagenheter,"Maps Data: Google © 2026 Såld 11 feb. 2026 Lektorpsvägen 49 Lägenhet Adolfsberg, Örebro kommun 106,5 m² 4 rum 6 450 kr/mån Uteplats Hiss Slutpris 2 795 000 kr ±0 % 26 244 kr/m² Fastighetsbyrån Örebro",2026,2,1,Adolfsberg,26.6,60.6,2.77,vinter,0,0,xl (100-150)
1700000,4507.0,66.5,2.0,2026-02-11,-10.0,25564.0,F Lägenhet Marieberg,https://www.hemnet.se/salda/lagenhet-2rum-marieberg-orebro-kommun-moholmsvagen-4f-5500663631347805990,lagenheter,"Såld 11 feb. 2026 Moholmsvägen 4F Lägenhet Marieberg, Örebro kommun 66,5 m² 2 rum 4 507 kr/mån Uteplats Slutpris 1 700 000 kr -10 % 25 564 kr/m² Erik Olsson Fastighetsförmedling",2026,2,1,Lägenhet Marieberg,33.2,67.8,3.18,vinter,0,1,medel (60-80)
1900000,4958.0,80.0,3.0,2026-02-11,-12.0,23750.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-3rum-sorbyangen-orebro-kommun-peppargatan-32-3749343045011659305,lagenheter,"Såld 11 feb. 2026 Peppargatan 32 Lägenhet Sörbyängen, Örebro kommun 80 m² 3 rum 4 958 kr/mån Balkong Hiss Slutpris 1 900 000 kr -12 % 23 750 kr/m² Erik Olsson Fastighetsförmedling",2026,2,1,Sörbyängen,26.7,62.0,3.13,vinter,0,1,medel (60-80)
4450000,6346.0,100.0,4.0,2026-02-10,0.0,44500.0,a Lägenhet Centralt/Sveaparken/Eyraområdet,https://www.hemnet.se/salda/lagenhet-4rum-centralt-sveaparken-eyraomradet-orebro-kommun-eyragatan-2a-5424254092617558419,lagenheter,"Såld 10 feb. 2026 Eyragatan 2a Lägenhet Centralt/Sveaparken/Eyraområdet, Örebro kommun 100 m² 4 rum 6 346 kr/mån Balkong Hiss Slutpris 4 450 000 kr ±0 % 44 500 kr/m² Mäklarhuset Örebro",2026,2,1,a Lägenhet Centralt/Sveaparken/Eyraområdet,25.0,63.5,1.71,vinter,0,0,stor (80-100)
1950000,7540.0,93.0,3.0,2026-02-10,-2.0,20968.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-3rum-sorbyangen-orebro-kommun-palsbodagatan-12-8918941852490894,lagenheter,"Såld 10 feb. 2026 Pålsbodagatan 12 Lägenhet Sörbyängen, Örebro kommun 93 m² 3 rum 7 540 kr/mån Balkong Hiss Slutpris 1 950 000 kr -2 % 20 968 kr/m² Bonova Fastighetsförmedling",2026,2,1,Sörbyängen,31.0,81.1,4.64,vinter,0,1,stor (80-100)
1180000,3558.0,64.0,2.0,2026-02-10,-1.0,18438.0,Lägenhet Lundby,https://www.hemnet.se/salda/lagenhet-2rum-lundby-orebro-kommun-dolomitvagen-104-8131290518704637221,lagenheter,"Såld 10 feb. 2026 Dolomitvägen 104 Lägenhet Lundby, Örebro kommun 64 m² 2 rum 3 558 kr/mån Uteplats Slutpris 1 180 000 kr -1 % 18 438 kr/m² Bostada Örebro",2026,2,1,Lundby,32.0,55.6,3.62,vinter,0,1,medel (60-80)
1550000,3814.0,53.0,2.0,2026-02-09,4.0,29245.0,Lägenhet Sörby,https://www.hemnet.se/salda/lagenhet-2rum-sorby-orebro-kommun-sidvallsgatan-11-2915037655511597409,lagenheter,"Maps Data: Google © 2026 Såld 9 feb. 2026 Sidvallsgatan 11 Lägenhet Sörby, Örebro kommun 53+1,2 m² 2 rum 3 814 kr/mån Balkong Slutpris 1 550 000 kr +4 % 29 245 kr/m² LF Fastighetsförmedling Örebro",2026,2,1,Sörby,26.5,72.0,2.95,vinter,1,0,liten (40-60)
2200000,2989.0,49.3,2.0,2026-02-09,-15.0,44625.0,B Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-2rum-centralt-orebro-kommun-akensgatan-4b-6628951210933446659,lagenheter,"Maps Data: Google © 2026 Såld 9 feb. 2026 Akensgatan 4B Lägenhet Centralt, Örebro kommun 49,3 m² 2 rum 2 989 kr/mån Balkong Slutpris 2 200 000 kr -15 % 44 625 kr/m² Nordå Fastighetsmäklare",2026,2,1,Lägenhet Centralt,24.6,60.6,1.63,vinter,0,1,liten (40-60)
1650000,6963.0,91.5,4.0,2026-02-07,-6.0,18033.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-4rum-solhaga-orebro-kommun-stodjegrand-6-701363979312711047,lagenheter,"Maps Data: Google © 2026 Såld 7 feb. 2026 Stödjegränd 6 Lägenhet Solhaga, Örebro kommun 91,5 m² 4 rum 6 963 kr/mån Slutpris 1 650 000 kr -6 % 18 033 kr/m² Mäklarhuset Örebro",2026,2,1,Solhaga,22.9,76.1,5.06,vinter,0,1,stor (80-100)
1575000,7104.0,91.5,4.0,2026-02-07,-6.0,17213.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-4rum-solhaga-orebro-kommun-ledgrand-42-4266002795695279870,lagenheter,"Maps Data: Google © 2026 Såld 7 feb. 2026 Ledgränd 42 Lägenhet Solhaga, Örebro kommun 91,5 m² 4 rum 7 104 kr/mån Balkong Slutpris 1 575 000 kr -6 % 17 213 kr/m² Wallenstedt Fastighetsmäkleri",2026,2,1,Solhaga,22.9,77.6,5.41,vinter,0,1,stor (80-100)
1500000,3567.0,52.0,2.0,2026-02-07,-6.0,28846.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-2rum-sorbyangen-orebro-kommun-peppargatan-3-868845073881347111,lagenheter,"Såld 7 feb. 2026 Peppargatan 3 Lägenhet Sörbyängen, Örebro kommun 52 m² 2 rum 3 567 kr/mån Balkong Hiss Slutpris 1 500 000 kr -6 % 28 846 kr/m² Wallenstedt Fastighetsmäkleri",2026,2,1,Sörbyängen,26.0,68.6,2.85,vinter,0,1,liten (40-60)
2350000,5329.0,94.0,3.0,2026-02-07,2.0,25000.0,Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-3rum-vaster-orebro-kommun-hertig-karls-alle-17-6637129544226969816,lagenheter,"Såld 7 feb. 2026 Hertig Karls allé 17 Lägenhet Väster, Örebro kommun 94 m² 3 rum 5 329 kr/mån Slutpris 2 350 000 kr +2 % 25 000 kr/m² Erik Olsson Fastighetsförmedling",2026,2,1,Väster,31.3,56.7,2.72,vinter,1,0,stor (80-100)
1460000,3228.0,66.0,2.0,2026-02-06,-2.0,22121.0,Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-norensbergsgatan-154-3607278566921345519,lagenheter,"Såld 6 feb. 2026 Norensbergsgatan 154 Lägenhet Öster, Örebro kommun 66 m² 2 rum 3 228 kr/mån Balkong Slutpris 1 460 000 kr -2 % 22 121 kr/m² Erik Olsson Fastighetsförmedling",2026,2,1,Öster,33.0,48.9,2.65,vinter,0,1,medel (60-80)
1550000,3593.0,51.0,2.0,2026-02-05,-3.0,30392.0,B Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-sveavagen-2b-3552095953696278794,lagenheter,"Såld 5 feb. 2026 Sveavägen 2B Lägenhet Öster, Örebro kommun 51 m² 2 rum 3 593 kr/mån Balkong Hiss Slutpris 1 550 000 kr -3 % 30 392 kr/m² Wallenstedt Fastighetsmäkleri",2026,2,1,Lägenhet Öster,25.5,70.5,2.78,vinter,0,1,liten (40-60)
1995000,5015.0,73.0,2.5,2026-02-04,0.0,27329.0,Lägenhet Centrum,"https://www.hemnet.se/salda/lagenhet-2,5rum-centrum-orebro-kommun-rudbecksgatan-43-9130139175395081224",lagenheter,"Såld 4 feb. 2026 Rudbecksgatan 43 Lägenhet Centrum, Örebro kommun 73 m² 2,5 rum 5 015 kr/mån Hiss Slutpris 1 995 000 kr ±0 % 27 329 kr/m² Wallenstedt Fastighetsmäkleri",2026,2,1,Centrum,29.2,68.7,3.02,vinter,0,0,medel (60-80)
1330000,5346.0,58.6,2.0,2026-02-04,-5.0,22696.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-2rum-sorbyangen-orebro-kommun-kamomillgatan-8-1262775528536341083,lagenheter,"Såld 4 feb. 2026 Kamomillgatan 8 Lägenhet Sörbyängen, Örebro kommun 58,6 m² 2 rum 5 346 kr/mån Balkong Hiss Slutpris 1 330 000 kr -5 % 22 696 kr/m² Erik Olsson Fastighetsförmedling",2026,2,1,Sörbyängen,29.3,91.2,4.82,vinter,0,1,liten (40-60)
1000000,5268.0,63.5,2.0,2026-02-03,12.0,15748.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-2rum-solhaga-orebro-kommun-ledgrand-36-5620575582046772830,lagenheter,"Såld 3 feb. 2026 Ledgränd 36 Lägenhet Solhaga, Örebro kommun 63,5 m² 2 rum 5 268 kr/mån Balkong Slutpris 1 000 000 kr +12 % 15 748 kr/m² Wallenstedt Fastighetsmäkleri",2026,2,1,Solhaga,31.8,83.0,6.32,vinter,1,0,medel (60-80)
1850000,6462.0,101.0,4.0,2026-02-03,-2.0,18317.0,C Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-4rum-vaster-orebro-kommun-aprikosgatan-15c-2738372651788010342,lagenheter,"Såld 3 feb. 2026 Aprikosgatan 15C Lägenhet Väster, Örebro kommun 101 m² 4 rum 6 462 kr/mån Slutpris 1 850 000 kr -2 % 18 317 kr/m² Svensk Fastighetsförmedling Örebro",2026,2,1,Lägenhet Väster,25.2,64.0,4.19,vinter,0,1,xl (100-150)
1575000,4572.0,64.0,2.0,2026-02-02,-7.0,24609.0,Lägenhet Centralt Norr,https://www.hemnet.se/salda/lagenhet-2rum-centralt-norr-orebro-kommun-storgatan-50-6219822470205648727,lagenheter,"Såld 2 feb. 2026 Storgatan 50 Lägenhet Centralt Norr, Örebro kommun 64 m² 2 rum 4 572 kr/mån Balkong Hiss Slutpris 1 575 000 kr -7 % 24 609 kr/m² LF Fastighetsförmedling Örebro",2026,2,1,Centralt Norr,32.0,71.4,3.48,vinter,0,1,medel (60-80)
1400000,6223.0,67.0,3.0,2026-02-01,-6.0,20896.0,Lägenhet Norra Ormesta,https://www.hemnet.se/salda/lagenhet-3rum-norra-ormesta-orebro-kommun-alholmsgatan-11-948538177388949259,lagenheter,"Såld 1 feb. 2026 Ålholmsgatan 11 Lägenhet Norra Ormesta, Örebro kommun 67 m² 3 rum 6 223 kr/mån Hiss Slutpris 1 400 000 kr -6 % 20 896 kr/m² SkandiaMäklarna Örebro",2026,2,1,Norra Ormesta,22.3,92.9,5.33,vinter,0,1,medel (60-80)
1600000,7011.0,111.5,5.0,2026-01-31,-9.0,14350.0,B Lägenhet Marieberg,https://www.hemnet.se/salda/lagenhet-5rum-marieberg-orebro-kommun-kristinebergsvagen-1b-1701994779125901271,lagenheter,"Såld 31 jan. 2026 Kristinebergsvägen 1B Lägenhet Marieberg, Örebro kommun 111,5 m² 5 rum 7 011 kr/mån Balkong Slutpris 1 600 000 kr -9 % 14 350 kr/m² Erik Olsson Fastighetsförmedling",2026,1,1,Lägenhet Marieberg,22.3,62.9,5.26,vinter,0,1,xl (100-150)
3300000,4859.0,85.0,3.5,2026-01-31,-3.0,38824.0,C Lägenhet Centralt/Öster,"https://www.hemnet.se/salda/lagenhet-3,5rum-centralt-oster-orebro-kommun-akensgatan-4c-3531748013620031426",lagenheter,"Såld 31 jan. 2026 Akensgatan 4C Lägenhet Centralt/Öster, Örebro kommun 85 m² 3,5 rum 4 859 kr/mån Slutpris 3 300 000 kr -3 % 38 824 kr/m² Sjöstens Fastighetsförmedling",2026,1,1,Lägenhet Centralt/Öster,24.3,57.2,1.77,vinter,0,1,stor (80-100)
870000,5387.0,55.0,2.0,2026-01-31,-13.0,15818.0,E Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-2rum-vaster-orebro-kommun-lovstagatan-46e-887981810781128470,lagenheter,"Såld 31 jan. 2026 Lövstagatan 46E Lägenhet Väster, Örebro kommun 55 m² 2 rum 5 387 kr/mån Balkong Hiss Slutpris 870 000 kr -13 % 15 818 kr/m² Erik Olsson Fastighetsförmedling",2026,1,1,Lägenhet Väster,27.5,97.9,7.43,vinter,0,1,liten (40-60)
1100000,4472.0,56.0,2.0,2026-01-30,-15.0,19643.0,Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-2rum-vaster-orebro-kommun-hertig-karls-alle-62-1171405990030317796,lagenheter,"Maps Data: Google © 2026 Såld 30 jan. 2026 Hertig Karls allé 62 Lägenhet Väster, Örebro kommun 56 m² 2 rum 4 472 kr/mån Balkong Slutpris 1 100 000 kr -15 % 19 643 kr/m² Mäklarhuset Örebro",2026,1,1,Väster,28.0,79.9,4.88,vinter,0,1,liten (40-60)
1280000,5832.0,66.0,2.0,2026-01-30,-5.0,19394.0,Lägenhet Södra Lindhult,https://www.hemnet.se/salda/lagenhet-2rum-sodra-lindhult-orebro-kommun-bonstorpsvagen-10-6565531858962462106,lagenheter,"Maps Data: Google © 2026 Såld 30 jan. 2026 Bonstorpsvägen 10 Lägenhet Södra Lindhult, Örebro kommun 66 m² 2 rum 5 832 kr/mån Uteplats Hiss Slutpris 1 280 000 kr -5 % 19 394 kr/m² Nordå Fastighetsmäklare",2026,1,1,Södra Lindhult,33.0,88.4,5.47,vinter,0,1,medel (60-80)
1795000,6224.0,73.0,3.0,2026-01-30,0.0,24589.0,Lägenhet Adolfsberg,https://www.hemnet.se/salda/lagenhet-3rum-adolfsberg-orebro-kommun-bonstorpsvagen-8-7737873931978684812,lagenheter,"Såld 30 jan. 2026 Bonstorpsvägen 8 Lägenhet Adolfsberg, Örebro kommun 73 m² 3 rum 6 224 kr/mån Balkong Hiss Slutpris 1 795 000 kr ±0 % 24 589 kr/m² SkandiaMäklarna Örebro",2026,1,1,Adolfsberg,24.3,85.3,4.16,vinter,0,0,medel (60-80)
1170000,6751.0,85.5,4.0,2026-01-30,-2.0,13684.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-4rum-solhaga-orebro-kommun-ledgrand-35-4629269814299234068,lagenheter,"Såld 30 jan. 2026 Ledgränd 35 Lägenhet Solhaga, Örebro kommun 85,5 m² 4 rum 6 751 kr/mån Slutpris 1 170 000 kr -2 % 13 684 kr/m² SkandiaMäklarna Örebro",2026,1,1,Solhaga,21.4,79.0,6.92,vinter,0,1,stor (80-100)
1625000,5439.0,89.0,3.0,2026-01-29,-3.0,18258.0,Lägenhet Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-3rum-ladugardsangen-orebro-kommun-loggatan-10-292425552522199337,lagenheter,"Såld 29 jan. 2026 Loggatan 10 Lägenhet Ladugårdsängen, Örebro kommun 89 m² 3 rum 5 439 kr/mån Balkong Hiss Slutpris 1 625 000 kr -3 % 18 258 kr/m² Sjöstens Fastighetsförmedling",2026,1,1,Ladugårdsängen,29.7,61.1,4.02,vinter,0,1,stor (80-100)
1235000,4136.0,55.0,2.0,2026-01-29,-1.0,22455.0,Lägenhet Södra Bettorp,https://www.hemnet.se/salda/lagenhet-2rum-sodra-bettorp-orebro-kommun-kornellvagen-28-7972633188053025932,lagenheter,"Såld 29 jan. 2026 Kornellvägen 28 Lägenhet Södra Bettorp, Örebro kommun 55 m² 2 rum 4 136 kr/mån Balkong Hiss Slutpris 1 235 000 kr -1 % 22 455 kr/m² Sjöstens Fastighetsförmedling",2026,1,1,Södra Bettorp,27.5,75.2,4.02,vinter,0,1,liten (40-60)
1495000,3599.0,57.0,2.0,2026-01-29,0.0,26228.0,A Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-2rum-nikolai-orebro-kommun-restalundsvagen-97a-9142547432746287739,lagenheter,"Maps Data: Google © 2026 Såld 29 jan. 2026 Restalundsvägen 97A Lägenhet Örebro, Örebro kommun 57 m² 2 rum 3 599 kr/mån Balkong Slutpris 1 495 000 kr ±0 % 26 228 kr/m² Nordå Fastighetsmäklare",2026,1,1,Lägenhet Örebro,28.5,63.1,2.89,vinter,0,0,liten (40-60)
2450000,5793.0,115.5,5.0,2026-01-27,-2.0,21212.0,Lägenhet Björkhaga,https://www.hemnet.se/salda/lagenhet-5rum-bjorkhaga-orebro-kommun-stampelgatan-37-4123651022716459615,lagenheter,"Såld 27 jan. 2026 Stämpelgatan 37 Lägenhet Björkhaga, Örebro kommun 115,5 m² 5 rum 5 793 kr/mån Uteplats Slutpris 2 450 000 kr -2 % 21 212 kr/m² Wallenstedt Fastighetsmäkleri",2026,1,1,Björkhaga,23.1,50.2,2.84,vinter,0,1,xl (100-150)
1700000,3590.0,74.5,3.0,2026-01-26,-5.0,22819.0,Lägenhet Centralt Norr,https://www.hemnet.se/salda/lagenhet-3rum-centralt-norr-orebro-kommun-rosenhillsgatan-4-401790767552963507,lagenheter,"Såld 26 jan. 2026 Rosenhillsgatan 4 Lägenhet Centralt Norr, Örebro kommun 74,5 m² 3 rum 3 590 kr/mån Slutpris 1 700 000 kr -5 % 22 819 kr/m² Erik Olsson Fastighetsförmedling",2026,1,1,Centralt Norr,24.8,48.2,2.53,vinter,0,1,medel (60-80)
3495000,10226.0,121.9,4.0,2026-01-25,0.0,28671.0,D Lägenhet Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-4rum-ladugardsangen-orebro-kommun-termikgatan-23d-8832019608259365924,lagenheter,"Maps Data: Google © 2026 Såld 25 jan. 2026 Termikgatan 23D Lägenhet Ladugårdsängen, Örebro kommun 121,9 m² 4 rum 10 226 kr/mån Balkong Hiss Slutpris 3 495 000 kr ±0 % 28 671 kr/m² Nordå Fastighetsmäklare",2026,1,1,Lägenhet Ladugårdsängen,30.5,83.9,3.51,vinter,0,0,xl (100-150)
1300000,3757.0,42.0,1.0,2026-01-24,-7.0,30952.0,B Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-1rum-orebro-orebro-kommun-engelbrektsgatan-62b-2894717150339449552,lagenheter,"Såld 24 jan. 2026 Engelbrektsgatan 62B Lägenhet Örebro, Örebro kommun 42 m² 1 rum 3 757 kr/mån Slutpris 1 300 000 kr -7 % 30 952 kr/m² Svensk Fastighetsförmedling Örebro",2026,1,1,Lägenhet Örebro,42.0,89.5,3.47,vinter,0,1,liten (40-60)
1950000,4655.0,65.0,2.0,2026-01-23,-2.0,30000.0,Lägenhet Centralt Väster Örebro,https://www.hemnet.se/salda/lagenhet-2rum-centralt-vaster-orebro-orebro-kommun-falleniusgatan-7-818769261899798722,lagenheter,"Såld 23 jan. 2026 Falleniusgatan 7 Lägenhet Centralt Väster Örebro, Örebro kommun 65 m² 2 rum 4 655 kr/mån Balkong Hiss Slutpris 1 950 000 kr -2 % 30 000 kr/m² Erik Olsson Fastighetsförmedling",2026,1,1,Centralt Väster Örebro,32.5,71.6,2.86,vinter,0,1,medel (60-80)
2550000,4983.0,96.0,3.0,2026-01-23,-9.0,26563.0,C Lägenhet Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-3rum-ladugardsangen-orebro-kommun-landbotorpsallen-62c-2752387447895711711,lagenheter,"Maps Data: Google © 2026 Såld 23 jan. 2026 Landbotorpsallén 62C Lägenhet Ladugårdsängen, Örebro kommun 96 m² 3 rum 4 983 kr/mån Balkong Hiss Slutpris 2 550 000 kr -9 % 26 563 kr/m² Nordå Fastighetsmäklare",2026,1,1,Lägenhet Ladugårdsängen,32.0,51.9,2.34,vinter,0,1,stor (80-100)
2595000,9945.0,125.0,4.0,2026-01-22,0.0,20760.0,F Lägenhet Västerpark,https://www.hemnet.se/salda/lagenhet-4rum-vasterpark-orebro-kommun-karlsgatan-32f-3095327704222492645,lagenheter,"Såld 22 jan. 2026 Karlsgatan 32F Lägenhet Västerpark, Örebro kommun 125 m² 4 rum 9 945 kr/mån Balkong Hiss Slutpris 2 595 000 kr ±0 % 20 760 kr/m² Nordå Fastighetsmäklare",2026,1,1,Lägenhet Västerpark,31.2,79.6,4.6,vinter,0,0,xl (100-150)
1500000,5921.0,68.0,3.0,2026-01-22,-12.0,22059.0,Lägenhet Centralt Norr,https://www.hemnet.se/salda/lagenhet-3rum-centralt-norr-orebro-kommun-kaserngarden-14-6926344944052187682,lagenheter,"Maps Data: Google © 2026 Såld 22 jan. 2026 Kaserngården 14 Lägenhet Centralt Norr, Örebro kommun 68 m² 3 rum 5 921 kr/mån Balkong Hiss Slutpris 1 500 000 kr -12 % 22 059 kr/m² Nordå Fastighetsmäklare",2026,1,1,Centralt Norr,22.7,87.1,4.74,vinter,0,1,medel (60-80)
850000,6530.0,64.5,2.0,2026-01-22,-11.0,13178.0,Lägenhet Hovsta,https://www.hemnet.se/salda/lagenhet-2rum-hovsta-orebro-kommun-lundhagsvagen-206-1779027226355336215,lagenheter,"Såld 22 jan. 2026 Lundhagsvägen 206 Lägenhet Hovsta, Örebro kommun 64,5 m² 2 rum 6 530 kr/mån Uteplats Slutpris 850 000 kr -11 % 13 178 kr/m² LF Fastighetsförmedling Örebro",2026,1,1,Hovsta,32.2,101.2,9.22,vinter,0,1,medel (60-80)
2595000,5159.0,78.0,3.0,2026-01-22,0.0,33269.0,B Lägenhet Sörby,https://www.hemnet.se/salda/lagenhet-3rum-sorby-orebro-kommun-hemmansvagen-38b-5379139359282027474,lagenheter,"Maps Data: Google © 2026 Såld 22 jan. 2026 Hemmansvägen 38B Lägenhet Sörby, Örebro kommun 78 m² 3 rum 5 159 kr/mån Balkong Hiss Slutpris 2 595 000 kr ±0 % 33 269 kr/m² Nordå Fastighetsmäklare",2026,1,1,Lägenhet Sörby,26.0,66.1,2.39,vinter,0,0,medel (60-80)
2250000,5254.0,81.0,3.0,2026-01-21,-17.0,27778.0,Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-3rum-rynningeasen-orebro-kommun-pionjargatan-20-lgh-1302-5878521720961128554,lagenheter,"Maps Data: Google © 2026 Såld 21 jan. 2026 Pionjärgatan 20 lgh 1302 Lägenhet Rynningeåsen, Örebro kommun 81 m² 3 rum 5 254 kr/mån Balkong Hiss Slutpris 2 250 000 kr -17 % 27 778 kr/m² LF Fastighetsförmedling Örebro",2026,1,1,Rynningeåsen,27.0,64.9,2.8,vinter,0,1,stor (80-100)
1050000,5164.0,63.5,2.0,2026-01-21,6.0,16535.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-2rum-solhaga-orebro-kommun-stolpgrand-39-7267042843335089909,lagenheter,"Såld 21 jan. 2026 Stolpgränd 39 Lägenhet Solhaga, Örebro kommun 63,5 m² 2 rum 5 164 kr/mån Slutpris 1 050 000 kr +6 % 16 535 kr/m² Svensk Fastighetsförmedling Örebro",2026,1,1,Solhaga,31.8,81.3,5.9,vinter,1,0,medel (60-80)
1910000,4807.0,63.0,2.0,2026-01-20,-2.0,30317.0,Lägenhet Centralt Väster,https://www.hemnet.se/salda/lagenhet-2rum-centralt-vaster-orebro-kommun-rostagatan-6-8727114688626028470,lagenheter,"Maps Data: Google © 2026 Såld 20 jan. 2026 Rostagatan 6 Lägenhet Centralt Väster, Örebro kommun 63 m² 2 rum 4 807 kr/mån Balkong Hiss Slutpris 1 910 000 kr -2 % 30 317 kr/m² Nordå Fastighetsmäklare",2026,1,1,Centralt Väster,31.5,76.3,3.02,vinter,0,1,medel (60-80)
1480000,8004.0,85.5,4.0,2026-01-20,-1.0,17310.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-4rum-solhaga-orebro-kommun-stolpgrand-17-834411117681692047,lagenheter,"Såld 20 jan. 2026 Stolpgränd 17 Lägenhet Solhaga, Örebro kommun 85,5 m² 4 rum 8 004 kr/mån Balkong Slutpris 1 480 000 kr -1 % 17 310 kr/m² LF Fastighetsförmedling Örebro",2026,1,1,Solhaga,21.4,93.6,6.49,vinter,0,1,stor (80-100)
1150000,6256.0,79.0,3.0,2026-01-18,-4.0,14557.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-3rum-solhaga-orebro-kommun-stolpgrand-7-7021028194687166022,lagenheter,"Såld 18 jan. 2026 Stolpgränd 7 Lägenhet Solhaga, Örebro kommun 79 m² 3 rum 6 256 kr/mån Balkong Slutpris 1 150 000 kr -4 % 14 557 kr/m² Fastighetsbyrån Örebro",2026,1,1,Solhaga,26.3,79.2,6.53,vinter,0,1,medel (60-80)
1350000,4477.0,74.0,2.0,2026-01-18,23.0,18243.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-2rum-orebro-orebro-kommun-vastra-nobelgatan-8-3652019077688371291,lagenheter,"Såld 18 jan. 2026 Västra nobelgatan 8 Lägenhet Örebro, Örebro kommun 74 m² 2 rum 4 477 kr/mån Balkong Uteplats Slutpris 1 350 000 kr +23 % 18 243 kr/m² Svensk Fastighetsförmedling Örebro",2026,1,1,Örebro,37.0,60.5,3.98,vinter,1,0,medel (60-80)
2100000,5466.0,66.0,3.0,2026-01-16,-4.0,31818.0,Lägenhet Näsby,https://www.hemnet.se/salda/lagenhet-3rum-nasby-orebro-kommun-bjorkmansgatan-16-425698050627657887,lagenheter,"Såld 16 jan. 2026 Björkmansgatan 16 Lägenhet Näsby, Örebro kommun 66 m² 3 rum 5 466 kr/mån Balkong Hiss Slutpris 2 100 000 kr -4 % 31 818 kr/m² Bonova Fastighetsförmedling",2026,1,1,Näsby,22.0,82.8,3.12,vinter,0,1,medel (60-80)
